route_id,segment_index,from_stop_id,to_stop_id,distance_meters,duration_seconds
7f7f4951-fd17-49f4-a129-1551b04f063e,45,5a8fb338-4611-4e88-9e90-811e3b025f0b,70b9789d-11fb-47c2-a97f-ddb23176ed94,91,14
7f7f4951-fd17-49f4-a129-1551b04f063e,46,5e91626f-13ea-4af1-a4de-f3e56109a7e0,11c1d4dd-7b51-4d61-b6b2-d591ff6ee592,164,19
7f7f4951-fd17-49f4-a129-1551b04f063e,47,5f0d5837-0646-4ca2-be83-1bf5b010ba8a,a1e0a969-63dd-407e-b114-68aa4eaffaeb,153,20
7f7f4951-fd17-49f4-a129-1551b04f063e,48,6062cf33-c83d-4bbd-8045-02e09a6d7852,ae47324c-a960-4ec4-9a3b-e74bf11d01ae,258,40
7f7f4951-fd17-49f4-a129-1551b04f063e,49,61562840-03d4-44be-bbb5-b60b856c60b7,2151f338-bd01-4ffb-bcdf-6c30b54253f7,83,20
7f7f4951-fd17-49f4-a129-1551b04f063e,50,615f6abf-a1d4-4679-a8dc-140f707e84b5,68a9aef8-ca58-492e-af12-da53fbbe925f,106,18
7f7f4951-fd17-49f4-a129-1551b04f063e,51,616c7acc-b897-49f1-92a1-902ec7bcca09,fb790c68-d277-4fcc-bcc4-4eaf853303af,195,35
7f7f4951-fd17-49f4-a129-1551b04f063e,52,633c9b8b-8c43-4e90-bd4f-247759d529a1,2a3b3f7b-d9c2-42a7-822f-c75aff6e32e8,105,16
7f7f4951-fd17-49f4-a129-1551b04f063e,53,64aa846f-36fb-446d-99c4-cd33e19583de,45a3bdc9-a75a-4c0b-9ab1-92407dc46136,100,15
7f7f4951-fd17-49f4-a129-1551b04f063e,54,651d8b4a-ce4a-4e17-ad34-e313ef377cd8,408b175d-4d19-4052-a585-75537a412b26,81,16
7f7f4951-fd17-49f4-a129-1551b04f063e,55,675b73cb-d41d-4404-937e-689d0fa94275,ebe14573-0b0f-4723-9858-66729ec1103e,82,14
7f7f4951-fd17-49f4-a129-1551b04f063e,56,68a9aef8-ca58-492e-af12-da53fbbe925f,06117e02-1b1f-4ef4-beae-2567c2db25cd,82,13
7f7f4951-fd17-49f4-a129-1551b04f063e,57,6966f727-160d-4aa4-99f9-29fc85cab9f7,61562840-03d4-44be-bbb5-b60b856c60b7,105,47
7f7f4951-fd17-49f4-a129-1551b04f063e,58,6b1cbd4b-92cc-4f29-a819-f3fd3c27fc56,49c6247e-131e-4c0b-968e-665e5f320ba3,42,5
7f7f4951-fd17-49f4-a129-1551b04f063e,59,6c31d532-8501-457d-a83e-743f61633e96,3e2dea37-a94b-465e-901b-cb2c6d55cd47,715,150
7f7f4951-fd17-49f4-a129-1551b04f063e,60,70b9789d-11fb-47c2-a97f-ddb23176ed94,205ff099-d29b-4544-a952-8ca5e86a2d28,102,16
7f7f4951-fd17-49f4-a129-1551b04f063e,61,70e6d096-e850-4f43-81cd-ac30b01a688f,f93b37b8-afb4-4cea-8e48-8d0179e6735f,83,14
7f7f4951-fd17-49f4-a129-1551b04f063e,62,714d4e07-3405-4bfb-9859-ad42fef8261c,dfd943f9-c612-429b-a24b-ee8aad95adc4,84,15
7f7f4951-fd17-49f4-a129-1551b04f063e,63,717c42f1-f1b9-4cf0-9d6c-6a94dbb5a57c,4067ac22-498f-4c3a-9db2-8fa85a9649b1,83,13
7f7f4951-fd17-49f4-a129-1551b04f063e,64,7522808f-0db4-4475-a235-949382763cf9,1fbaeaa6-7440-4604-9596-adb22b759f1d,278,52
7f7f4951-fd17-49f4-a129-1551b04f063e,65,774b4ab9-f53c-4f89-a4e3-a54d2b441687,c938f7c8-5312-4d53-a949-93de07d75878,269,75
7f7f4951-fd17-49f4-a129-1551b04f063e,66,77e27ff5-7238-4409-b421-5202338a51e3,286f86e6-53d0-42f3-9a90-d3099caf40a8,129,27
7f7f4951-fd17-49f4-a129-1551b04f063e,67,7be7f756-78dd-431d-bb2f-dcec5ee48aef,bf0ba4e4-315f-4033-9836-d9e0ef77c565,123,32
7f7f4951-fd17-49f4-a129-1551b04f063e,68,7c53c027-f1bd-4b3b-a30c-ab80b54c41ae,daa204dc-ccb9-4b2c-ac63-530c5b449501,182,26
7f7f4951-fd17-49f4-a129-1551b04f063e,69,81e327dd-2003-489b-a093-9ba054bcefc7,af7a08c2-4715-4109-98ff-32e328be2ddb,120,18
7f7f4951-fd17-49f4-a129-1551b04f063e,70,84e3df51-1618-4430-9723-e7a58b9532bf,b953e313-52af-41ea-97cc-4f6b3f37614b,152,22
7f7f4951-fd17-49f4-a129-1551b04f063e,71,864782ac-3040-4d52-90f0-60c6d09dd6d6,13d4543c-5da3-434d-9998-17ec31fe4917,71,17
7f7f4951-fd17-49f4-a129-1551b04f063e,72,86a264c6-de27-485e-9f4f-371c581f75a8,eb5974c2-3d4b-4035-b586-286c9531884c,174,28
7f7f4951-fd17-49f4-a129-1551b04f063e,73,89f12d8b-7104-4e1a-b8ec-71e3760a4ca3,e9845f35-0bcf-46c1-bec2-c04df194dede,227,47
7f7f4951-fd17-49f4-a129-1551b04f063e,74,8b5f9775-50f8-4ca4-94ac-39c079aa12c2,bb5d263e-7a24-4ed3-9396-42e55ab42b4c,112,19
7f7f4951-fd17-49f4-a129-1551b04f063e,75,8f396913-c2b9-4c6a-9a6c-bdd47e66ddab,dde678f9-834f-43dc-b244-7eda433e6fa7,163,24
7f7f4951-fd17-49f4-a129-1551b04f063e,76,94f79b06-80f6-425b-84bc-379fcfd8adf1,c4f7f203-a459-4c2d-afea-1964b213e90a,1182,236
7f7f4951-fd17-49f4-a129-1551b04f063e,77,95efb6fa-2f15-4de8-8f80-bc63a72bb8b6,fa4ef6ba-a3a9-4a34-9bc3-e37d5a456dd7,103,18
7f7f4951-fd17-49f4-a129-1551b04f063e,78,965db0a6-d40c-4230-a72d-06dc75a5880d,6b1cbd4b-92cc-4f29-a819-f3fd3c27fc56,97,14
7f7f4951-fd17-49f4-a129-1551b04f063e,79,992b45e3-db36-4f1e-8545-20fe66ad63e5,70e6d096-e850-4f43-81cd-ac30b01a688f,280,68
7f7f4951-fd17-49f4-a129-1551b04f063e,80,99a7827a-f440-4eab-9088-c98d04063d1f,cdfdf7e0-5155-4fb3-996b-8920be1c3408,606,100
7f7f4951-fd17-49f4-a129-1551b04f063e,81,9a5417e5-a989-4571-a762-6ecc56893f0b,c3c9b2ea-4922-4687-a6a6-9639ea8dab41,81,17
7f7f4951-fd17-49f4-a129-1551b04f063e,82,9e2b9fea-dbb6-48ff-bce6-bc85b0488825,717c42f1-f1b9-4cf0-9d6c-6a94dbb5a57c,106,18
7f7f4951-fd17-49f4-a129-1551b04f063e,83,a014c435-ac4a-4557-923b-601b3f5913d8,08957079-1732-45a7-aaa7-38aea95df00b,284,70
7f7f4951-fd17-49f4-a129-1551b04f063e,84,a01ee824-2209-4927-8252-532d8c50b9f1,aed7f1c0-bcfd-4684-9da2-fc70b7ebafa6,168,31
7f7f4951-fd17-49f4-a129-1551b04f063e,85,a040e9b5-a0f8-4f39-be63-878630f9d930,faec26de-03cb-4762-9fcd-e6eac78ff475,83,14
7f7f4951-fd17-49f4-a129-1551b04f063e,86,a1e0a969-63dd-407e-b114-68aa4eaffaeb,5e91626f-13ea-4af1-a4de-f3e56109a7e0,173,21
7f7f4951-fd17-49f4-a129-1551b04f063e,87,a2dbee05-84fd-4951-9c67-115928124323,ad70a020-71d8-47a3-bfc5-be7d0ae182ef,335,57
7f7f4951-fd17-49f4-a129-1551b04f063e,88,a4301eb5-e3c8-47e1-9aff-4d658bb53f4b,24ee2509-1874-44df-bca2-2798c007c41f,152,36
7f7f4951-fd17-49f4-a129-1551b04f063e,89,a6c0d3c7-b849-42ab-88de-7cd959b4c36f,6c31d532-8501-457d-a83e-743f61633e96,196,58
7f7f4951-fd17-49f4-a129-1551b04f063e,90,a8530194-f0f3-44cf-8d99-8c451d8b759e,12427404-d39b-459a-9aeb-28d71defeb3f,82,27
7f7f4951-fd17-49f4-a129-1551b04f063e,91,ad70a020-71d8-47a3-bfc5-be7d0ae182ef,e0863f21-315c-4ead-99de-e3f3a0c6f1cc,268,64
7f7f4951-fd17-49f4-a129-1551b04f063e,92,ae47324c-a960-4ec4-9a3b-e74bf11d01ae,ddbb7611-f8a1-4a4a-b2fb-0b1490196782,120,19
7f7f4951-fd17-49f4-a129-1551b04f063e,93,aed7f1c0-bcfd-4684-9da2-fc70b7ebafa6,c3f86f14-5a3d-438d-91c7-d094c3b87ca6,99,23
7f7f4951-fd17-49f4-a129-1551b04f063e,94,aeee3fd0-ca69-4067-8e30-3ec4c8f24b20,daf0c765-5d0c-4173-b6f0-adaa83e8f64b,244,65
7f7f4951-fd17-49f4-a129-1551b04f063e,95,af7a08c2-4715-4109-98ff-32e328be2ddb,ce3ffc70-5751-4340-872f-8bcda1c20657,546,78
7f7f4951-fd17-49f4-a129-1551b04f063e,96,b1c1014a-a5b4-458a-a36d-0c57f7875ac4,a040e9b5-a0f8-4f39-be63-878630f9d930,132,21
7f7f4951-fd17-49f4-a129-1551b04f063e,97,b3cc9f8d-f056-4d44-9f67-04fbe53a93c0,a014c435-ac4a-4557-923b-601b3f5913d8,106,23
7f7f4951-fd17-49f4-a129-1551b04f063e,98,b4004f8c-a56b-4f1f-8f69-2d72c39a9fcf,4cfa4ecc-863c-4861-8ca5-5cc55c0d011a,289,67
7f7f4951-fd17-49f4-a129-1551b04f063e,99,b4408b9c-cad1-4f84-b91e-dcc1a24f76fc,1b4fb600-4d93-4b68-9b0f-584c37e42038,357,117
7f7f4951-fd17-49f4-a129-1551b04f063e,100,b848d072-301e-41bc-a8f0-ddc3980f2c75,651d8b4a-ce4a-4e17-ad34-e313ef377cd8,77,17
7f7f4951-fd17-49f4-a129-1551b04f063e,101,ba3124de-a919-4be5-b595-381e8306954e,3286646f-1726-45d8-b99c-775a594316c9,131,36
7f7f4951-fd17-49f4-a129-1551b04f063e,102,bb5d263e-7a24-4ed3-9396-42e55ab42b4c,714d4e07-3405-4bfb-9859-ad42fef8261c,106,19
7f7f4951-fd17-49f4-a129-1551b04f063e,103,bbf5214b-4996-40c0-906b-8db3fc59e63c,2bf40ef9-5f2b-41ab-af6b-309da5115277,93,17
7f7f4951-fd17-49f4-a129-1551b04f063e,104,bf0ba4e4-315f-4033-9836-d9e0ef77c565,cb25a284-1841-4a23-aa00-4b0dc289d031,161,26
7f7f4951-fd17-49f4-a129-1551b04f063e,105,c386c1e3-4a19-479b-9b18-e681d5700249,33a77522-7667-434b-9158-8b4eecd278ac,82,21
7f7f4951-fd17-49f4-a129-1551b04f063e,106,c38fad4b-0470-4e65-96f9-7082ea752f45,c669e82d-27df-4dd7-a7fe-503c2f359137,71,24
7f7f4951-fd17-49f4-a129-1551b04f063e,107,c3c9b2ea-4922-4687-a6a6-9639ea8dab41,bbf5214b-4996-40c0-906b-8db3fc59e63c,283,56
7f7f4951-fd17-49f4-a129-1551b04f063e,108,c3f86f14-5a3d-438d-91c7-d094c3b87ca6,37f01e68-57ab-4386-b38a-811e9f6b9a29,237,77
7f7f4951-fd17-49f4-a129-1551b04f063e,109,c4f7f203-a459-4c2d-afea-1964b213e90a,0900afc3-0cc6-45e2-a877-cbe3fa10d1ea,212,37
7f7f4951-fd17-49f4-a129-1551b04f063e,110,c6361b22-6d5f-442f-984a-6072b95fd6b9,7c53c027-f1bd-4b3b-a30c-ab80b54c41ae,945,214
7f7f4951-fd17-49f4-a129-1551b04f063e,111,c669e82d-27df-4dd7-a7fe-503c2f359137,86a264c6-de27-485e-9f4f-371c581f75a8,141,39
7f7f4951-fd17-49f4-a129-1551b04f063e,112,c66de4c8-d726-43fa-a0f6-b56d64d08376,5955a614-963a-4012-b153-baef13032279,129,18
7f7f4951-fd17-49f4-a129-1551b04f063e,113,c7af9953-fd04-4d49-8ecc-346213758ccf,c66de4c8-d726-43fa-a0f6-b56d64d08376,109,16
7f7f4951-fd17-49f4-a129-1551b04f063e,114,c938f7c8-5312-4d53-a949-93de07d75878,e2b67306-d5ff-486c-96a0-04d943fcd5d7,122,23
7f7f4951-fd17-49f4-a129-1551b04f063e,115,c9e4e5b1-ae1e-49f6-9d19-550ba159ade3,cacd5cff-fe01-43a2-978a-3ebf0a11dcb1,105,35
7f7f4951-fd17-49f4-a129-1551b04f063e,116,cacd5cff-fe01-43a2-978a-3ebf0a11dcb1,7be7f756-78dd-431d-bb2f-dcec5ee48aef,158,63
7f7f4951-fd17-49f4-a129-1551b04f063e,117,cb25a284-1841-4a23-aa00-4b0dc289d031,0d3aeb36-944b-4d9a-a820-8587dbf6c6d1,150,38
7f7f4951-fd17-49f4-a129-1551b04f063e,118,cdfdf7e0-5155-4fb3-996b-8920be1c3408,f03a34af-74e1-41cb-ae5d-f3b20c46902c,424,68
7f7f4951-fd17-49f4-a129-1551b04f063e,119,d6c9fb5c-39a5-4f28-b961-6189a3cafbf0,406ae045-9945-42c7-bef5-e4d7bf3b02cd,106,20
7f7f4951-fd17-49f4-a129-1551b04f063e,120,d803cd51-8e83-4f69-a8b5-3cdaae9f537e,99a7827a-f440-4eab-9088-c98d04063d1f,218,36
7f7f4951-fd17-49f4-a129-1551b04f063e,121,da8b446b-4f2f-4789-913a-f8121c569fd1,84e3df51-1618-4430-9723-e7a58b9532bf,265,36
7f7f4951-fd17-49f4-a129-1551b04f063e,122,daa204dc-ccb9-4b2c-ac63-530c5b449501,ed9358c4-fde2-4921-b7a3-3ffd6431cfc5,200,41
7f7f4951-fd17-49f4-a129-1551b04f063e,123,daf0c765-5d0c-4173-b6f0-adaa83e8f64b,f3417d6c-cbc7-4324-ab7f-9781ba28777f,210,63
7f7f4951-fd17-49f4-a129-1551b04f063e,124,db107577-8f83-412d-a887-cdd78ff498c1,675b73cb-d41d-4404-937e-689d0fa94275,154,24
7f7f4951-fd17-49f4-a129-1551b04f063e,125,dd3016be-ebf8-4a54-8851-babe2018ee10,e3a244ec-deca-4495-983f-7f60dc08ae1b,59,12
7f7f4951-fd17-49f4-a129-1551b04f063e,126,ddbb7611-f8a1-4a4a-b2fb-0b1490196782,8b5f9775-50f8-4ca4-94ac-39c079aa12c2,114,18
7f7f4951-fd17-49f4-a129-1551b04f063e,127,dde678f9-834f-43dc-b244-7eda433e6fa7,9e2b9fea-dbb6-48ff-bce6-bc85b0488825,82,14
7f7f4951-fd17-49f4-a129-1551b04f063e,128,deb3eb8a-5623-4ae6-9bbd-e2780bd08704,b1c1014a-a5b4-458a-a36d-0c57f7875ac4,183,34
7f7f4951-fd17-49f4-a129-1551b04f063e,129,dfd943f9-c612-429b-a24b-ee8aad95adc4,24f23c66-2898-4798-9ced-e65a7989a1f3,80,14
7f7f4951-fd17-49f4-a129-1551b04f063e,130,e0863f21-315c-4ead-99de-e3f3a0c6f1cc,4977f8f4-05c2-4721-90f0-cde4ad5a55da,440,95
7f7f4951-fd17-49f4-a129-1551b04f063e,131,e2b67306-d5ff-486c-96a0-04d943fcd5d7,95efb6fa-2f15-4de8-8f80-bc63a72bb8b6,263,41
7f7f4951-fd17-49f4-a129-1551b04f063e,132,e3a244ec-deca-4495-983f-7f60dc08ae1b,7522808f-0db4-4475-a235-949382763cf9,266,51
7f7f4951-fd17-49f4-a129-1551b04f063e,133,e9845f35-0bcf-46c1-bec2-c04df194dede,1c731a65-a71b-4052-9be3-552feaecf864,239,53
7f7f4951-fd17-49f4-a129-1551b04f063e,134,ea8d68f1-43fe-4539-9b7b-91a5e173abe3,b4004f8c-a56b-4f1f-8f69-2d72c39a9fcf,440,102
7f7f4951-fd17-49f4-a129-1551b04f063e,135,eb44021a-5557-4142-bdcd-cc946d1e0203,56b25005-4082-4352-8476-7bee2d0942bb,309,83
7f7f4951-fd17-49f4-a129-1551b04f063e,136,eb5974c2-3d4b-4035-b586-286c9531884c,c6361b22-6d5f-442f-984a-6072b95fd6b9,263,34
7f7f4951-fd17-49f4-a129-1551b04f063e,137,ebe14573-0b0f-4723-9858-66729ec1103e,89f12d8b-7104-4e1a-b8ec-71e3760a4ca3,137,30
7f7f4951-fd17-49f4-a129-1551b04f063e,138,ed9358c4-fde2-4921-b7a3-3ffd6431cfc5,deb3eb8a-5623-4ae6-9bbd-e2780bd08704,41,10
7f7f4951-fd17-49f4-a129-1551b04f063e,139,f03a34af-74e1-41cb-ae5d-f3b20c46902c,1bb56af3-d313-47bb-b7a9-f87352aad921,106,20
7f7f4951-fd17-49f4-a129-1551b04f063e,140,f32c4dc4-4df2-457f-9b7a-240aa8a48667,5f0d5837-0646-4ca2-be83-1bf5b010ba8a,146,18
7f7f4951-fd17-49f4-a129-1551b04f063e,141,f3417d6c-cbc7-4324-ab7f-9781ba28777f,5a8fb338-4611-4e88-9e90-811e3b025f0b,252,37
7f7f4951-fd17-49f4-a129-1551b04f063e,142,f58ed677-1e43-40c5-9254-de9be21db1ff,ba3124de-a919-4be5-b595-381e8306954e,288,53
7f7f4951-fd17-49f4-a129-1551b04f063e,143,f93b37b8-afb4-4cea-8e48-8d0179e6735f,520001ce-ea9d-4563-a7fe-21f6554ea801,65,11
7f7f4951-fd17-49f4-a129-1551b04f063e,144,fa4ef6ba-a3a9-4a34-9bc3-e37d5a456dd7,633c9b8b-8c43-4e90-bd4f-247759d529a1,151,25
7f7f4951-fd17-49f4-a129-1551b04f063e,145,faec26de-03cb-4762-9fcd-e6eac78ff475,fcab6ed4-9209-4ff3-ab43-cca93d135ea6,78,12
7f7f4951-fd17-49f4-a129-1551b04f063e,146,fb790c68-d277-4fcc-bcc4-4eaf853303af,aeee3fd0-ca69-4067-8e30-3ec4c8f24b20,99,25
7f7f4951-fd17-49f4-a129-1551b04f063e,147,fc2bb910-df5c-49ca-9318-badd29a27ab2,c7af9953-fd04-4d49-8ecc-346213758ccf,357,50
7f7f4951-fd17-49f4-a129-1551b04f063e,148,fc6bd711-6915-4b6c-b10c-23a47715e405,9a5417e5-a989-4571-a762-6ecc56893f0b,85,13
7f7f4951-fd17-49f4-a129-1551b04f063e,149,fcab6ed4-9209-4ff3-ab43-cca93d135ea6,a8530194-f0f3-44cf-8d99-8c451d8b759e,320,71
7f7f4951-fd17-49f4-a129-1551b04f063e,150,fe91e07a-ad9b-4917-a0ea-fc1e7b5628b1,eb44021a-5557-4142-bdcd-cc946d1e0203,161,27
7f7f4951-fd17-49f4-a129-1551b04f063e,151,fedb125d-dd1b-47c3-9d4e-6791954ffc17,774b4ab9-f53c-4f89-a4e3-a54d2b441687,656,148
b90432ce-5b11-4c6e-bc09-431f54ed5970,0,08957079-1732-45a7-aaa7-38aea95df00b,deb3eb8a-5623-4ae6-9bbd-e2780bd08704,168,30
b90432ce-5b11-4c6e-bc09-431f54ed5970,1,08a08e83-6a7d-4b3a-9a90-7c3edc0297bf,1a043dcc-bb72-401f-8832-e61cda03bbc6,20,5
b90432ce-5b11-4c6e-bc09-431f54ed5970,2,0900afc3-0cc6-45e2-a877-cbe3fa10d1ea,c4f7f203-a459-4c2d-afea-1964b213e90a,504,142
b90432ce-5b11-4c6e-bc09-431f54ed5970,3,12427404-d39b-459a-9aeb-28d71defeb3f,a8530194-f0f3-44cf-8d99-8c451d8b759e,82,26
b90432ce-5b11-4c6e-bc09-431f54ed5970,4,13d4543c-5da3-434d-9998-17ec31fe4917,864782ac-3040-4d52-90f0-60c6d09dd6d6,71,17
b90432ce-5b11-4c6e-bc09-431f54ed5970,5,1a043dcc-bb72-401f-8832-e61cda03bbc6,77e27ff5-7238-4409-b421-5202338a51e3,148,35
b90432ce-5b11-4c6e-bc09-431f54ed5970,6,1fbaeaa6-7440-4604-9596-adb22b759f1d,7522808f-0db4-4475-a235-949382763cf9,278,65
b90432ce-5b11-4c6e-bc09-431f54ed5970,7,204983f1-0666-4382-88ce-83a85fc12ab9,f76699d8-bd84-4596-a9f5-5a6f99a5d38f,318,64
b90432ce-5b11-4c6e-bc09-431f54ed5970,8,27d0f80d-acbf-4c23-8520-9e47bbb47ba5,4c93e337-57ad-44de-aa9c-d82b306298d4,129,28
b90432ce-5b11-4c6e-bc09-431f54ed5970,9,286f86e6-53d0-42f3-9a90-d3099caf40a8,31a9f6b8-4f67-4b2e-b419-31e8ba186cc1,90,18
b90432ce-5b11-4c6e-bc09-431f54ed5970,10,2bf40ef9-5f2b-41ab-af6b-309da5115277,9a5417e5-a989-4571-a762-6ecc56893f0b,870,163
b90432ce-5b11-4c6e-bc09-431f54ed5970,11,311fdadc-d1b5-4e22-9521-7c109729feee,3fb4fad2-be17-4236-b4d6-c78d307d4d37,363,112
b90432ce-5b11-4c6e-bc09-431f54ed5970,12,31a9f6b8-4f67-4b2e-b419-31e8ba186cc1,311fdadc-d1b5-4e22-9521-7c109729feee,256,89
b90432ce-5b11-4c6e-bc09-431f54ed5970,13,3286646f-1726-45d8-b99c-775a594316c9,ba3124de-a919-4be5-b595-381e8306954e,131,22
b90432ce-5b11-4c6e-bc09-431f54ed5970,14,3e2dea37-a94b-465e-901b-cb2c6d55cd47,6c31d532-8501-457d-a83e-743f61633e96,361,71
b90432ce-5b11-4c6e-bc09-431f54ed5970,15,3fb4fad2-be17-4236-b4d6-c78d307d4d37,0900afc3-0cc6-45e2-a877-cbe3fa10d1ea,739,160
b90432ce-5b11-4c6e-bc09-431f54ed5970,16,4c93e337-57ad-44de-aa9c-d82b306298d4,3e2dea37-a94b-465e-901b-cb2c6d55cd47,1770,334
b90432ce-5b11-4c6e-bc09-431f54ed5970,17,4c9f74cc-28fa-4ce7-90f2-52f9f8a61f73,57088fa9-f782-4856-93c3-78b5360aa3d0,163,25
b90432ce-5b11-4c6e-bc09-431f54ed5970,18,4cfa4ecc-863c-4861-8ca5-5cc55c0d011a,204983f1-0666-4382-88ce-83a85fc12ab9,598,99
b90432ce-5b11-4c6e-bc09-431f54ed5970,19,520001ce-ea9d-4563-a7fe-21f6554ea801,fcab6ed4-9209-4ff3-ab43-cca93d135ea6,143,22
b90432ce-5b11-4c6e-bc09-431f54ed5970,20,57088fa9-f782-4856-93c3-78b5360aa3d0,94f79b06-80f6-425b-84bc-379fcfd8adf1,537,114
b90432ce-5b11-4c6e-bc09-431f54ed5970,21,5955a614-963a-4012-b153-baef13032279,dd3016be-ebf8-4a54-8851-babe2018ee10,160,30
b90432ce-5b11-4c6e-bc09-431f54ed5970,22,6c31d532-8501-457d-a83e-743f61633e96,a6c0d3c7-b849-42ab-88de-7cd959b4c36f,196,48
b90432ce-5b11-4c6e-bc09-431f54ed5970,23,70e6d096-e850-4f43-81cd-ac30b01a688f,f93b37b8-afb4-4cea-8e48-8d0179e6735f,83,14
b90432ce-5b11-4c6e-bc09-431f54ed5970,24,7522808f-0db4-4475-a235-949382763cf9,99a7827a-f440-4eab-9088-c98d04063d1f,111,36
b90432ce-5b11-4c6e-bc09-431f54ed5970,25,77e27ff5-7238-4409-b421-5202338a51e3,286f86e6-53d0-42f3-9a90-d3099caf40a8,129,27
b90432ce-5b11-4c6e-bc09-431f54ed5970,26,7c53c027-f1bd-4b3b-a30c-ab80b54c41ae,c6361b22-6d5f-442f-984a-6072b95fd6b9,566,101
b90432ce-5b11-4c6e-bc09-431f54ed5970,27,81e327dd-2003-489b-a093-9ba054bcefc7,27d0f80d-acbf-4c23-8520-9e47bbb47ba5,260,45
b90432ce-5b11-4c6e-bc09-431f54ed5970,28,864782ac-3040-4d52-90f0-60c6d09dd6d6,12427404-d39b-459a-9aeb-28d71defeb3f,58,13
b90432ce-5b11-4c6e-bc09-431f54ed5970,29,86a264c6-de27-485e-9f4f-371c581f75a8,eb5974c2-3d4b-4035-b586-286c9531884c,174,28
b90432ce-5b11-4c6e-bc09-431f54ed5970,30,8dd76570-ec72-4b73-8ee6-0c970e4e2a91,fc2bb910-df5c-49ca-9318-badd29a27ab2,106,20
b90432ce-5b11-4c6e-bc09-431f54ed5970,31,94f79b06-80f6-425b-84bc-379fcfd8adf1,8dd76570-ec72-4b73-8ee6-0c970e4e2a91,831,175
b90432ce-5b11-4c6e-bc09-431f54ed5970,32,992b45e3-db36-4f1e-8545-20fe66ad63e5,70e6d096-e850-4f43-81cd-ac30b01a688f,280,68
b90432ce-5b11-4c6e-bc09-431f54ed5970,33,99a7827a-f440-4eab-9088-c98d04063d1f,ce3ffc70-5751-4340-872f-8bcda1c20657,254,51
b90432ce-5b11-4c6e-bc09-431f54ed5970,34,9a5417e5-a989-4571-a762-6ecc56893f0b,c3c9b2ea-4922-4687-a6a6-9639ea8dab41,81,17
b90432ce-5b11-4c6e-bc09-431f54ed5970,35,a014c435-ac4a-4557-923b-601b3f5913d8,13d4543c-5da3-434d-9998-17ec31fe4917,530,143
b90432ce-5b11-4c6e-bc09-431f54ed5970,36,a040e9b5-a0f8-4f39-be63-878630f9d930,b1c1014a-a5b4-458a-a36d-0c57f7875ac4,132,23
b90432ce-5b11-4c6e-bc09-431f54ed5970,37,a6c0d3c7-b849-42ab-88de-7cd959b4c36f,08957079-1732-45a7-aaa7-38aea95df00b,289,47
b90432ce-5b11-4c6e-bc09-431f54ed5970,38,af7a08c2-4715-4109-98ff-32e328be2ddb,81e327dd-2003-489b-a093-9ba054bcefc7,120,16
b90432ce-5b11-4c6e-bc09-431f54ed5970,39,b1c1014a-a5b4-458a-a36d-0c57f7875ac4,c38fad4b-0470-4e65-96f9-7082ea752f45,175,101
b90432ce-5b11-4c6e-bc09-431f54ed5970,40,b3cc9f8d-f056-4d44-9f67-04fbe53a93c0,a014c435-ac4a-4557-923b-601b3f5913d8,106,23
b90432ce-5b11-4c6e-bc09-431f54ed5970,41,b4004f8c-a56b-4f1f-8f69-2d72c39a9fcf,4cfa4ecc-863c-4861-8ca5-5cc55c0d011a,289,67
b90432ce-5b11-4c6e-bc09-431f54ed5970,42,ba3124de-a919-4be5-b595-381e8306954e,f58ed677-1e43-40c5-9254-de9be21db1ff,187,28
b90432ce-5b11-4c6e-bc09-431f54ed5970,43,bbf5214b-4996-40c0-906b-8db3fc59e63c,2bf40ef9-5f2b-41ab-af6b-309da5115277,93,17
b90432ce-5b11-4c6e-bc09-431f54ed5970,44,c38fad4b-0470-4e65-96f9-7082ea752f45,c669e82d-27df-4dd7-a7fe-503c2f359137,71,24
b90432ce-5b11-4c6e-bc09-431f54ed5970,45,c3c9b2ea-4922-4687-a6a6-9639ea8dab41,fc6bd711-6915-4b6c-b10c-23a47715e405,166,33
b90432ce-5b11-4c6e-bc09-431f54ed5970,46,c4f7f203-a459-4c2d-afea-1964b213e90a,992b45e3-db36-4f1e-8545-20fe66ad63e5,1297,295
b90432ce-5b11-4c6e-bc09-431f54ed5970,47,c6361b22-6d5f-442f-984a-6072b95fd6b9,3286646f-1726-45d8-b99c-775a594316c9,149,23
b90432ce-5b11-4c6e-bc09-431f54ed5970,48,c669e82d-27df-4dd7-a7fe-503c2f359137,86a264c6-de27-485e-9f4f-371c581f75a8,141,39
b90432ce-5b11-4c6e-bc09-431f54ed5970,49,c66de4c8-d726-43fa-a0f6-b56d64d08376,5955a614-963a-4012-b153-baef13032279,129,18
b90432ce-5b11-4c6e-bc09-431f54ed5970,50,c7af9953-fd04-4d49-8ecc-346213758ccf,c66de4c8-d726-43fa-a0f6-b56d64d08376,109,16
b90432ce-5b11-4c6e-bc09-431f54ed5970,51,ce3ffc70-5751-4340-872f-8bcda1c20657,d803cd51-8e83-4f69-a8b5-3cdaae9f537e,182,34
b90432ce-5b11-4c6e-bc09-431f54ed5970,52,d803cd51-8e83-4f69-a8b5-3cdaae9f537e,af7a08c2-4715-4109-98ff-32e328be2ddb,364,44
b90432ce-5b11-4c6e-bc09-431f54ed5970,53,daa204dc-ccb9-4b2c-ac63-530c5b449501,7c53c027-f1bd-4b3b-a30c-ab80b54c41ae,182,30
